word,part_of_speech,meaning,example,example_meaning,definition,ID
transformer,noun,máy biến thế,I call it a transformer .,Tôi gọi nó là máy biến thế .,"Something that transforms, changing its own or another thing's shape.",6601
cargo,noun,hàng hóa,You'd be responsible for ensuring that the cargo reaches its destination.,Cậu có trách nhiện đảm bảo rằng hàng hóa đến đúng địa điểm.,"Freight carried by a ship, aircraft etc.",6602
geothermal,adjective,thuộc địa nhiệt,Geothermal power.,Địa nhiệt năng.,pertaining to heat energy extracted from reservoirs in the earth's interior,6604
incapacitate,verb,tước quyền,"To do anything of this nature while the commander in chief is incapacitated ,","Khi mà người ra lệnh đã bị tước quyền ,",to make incapable (of doing something),6605
ornithologist,noun,nhà nghiên cứu chim,"Well, I'm a biologist. I'm an ornithologist .",Tôi là một nhà sinh vật học. Tôi là một nhà nghiên cứu chim .,A person who studies or practices ornithology,6606
snorkel,verb,ống thông hơi,"Engineer, raise the snorkel .","Kỹ sư, cho ống thông hơi lên đi.","A hollow tube, held in the mouth, used by swimmers for breathing underwater.",6607
transparent,adjective,trong suốt,"If a container div contains a background that is not transparent , it will overlap your video.",Nếu vùng chứa div chứa nền không trong suốt thì vùng này sẽ chồng lên video.,"(of a material or object) See-through, clear; having the property that light passes through it almost undisturbed, such that one can see through it clearly.",6608
ascertain,verb,biết chắc,There's no way to ascertain what's inside the station.,Không cách nào biết chắc chắn có gì trong Trạm.,To find out; to discover or establish.,6609
sleeper,noun,tà vẹt,In 2008 Ha'il is the site of a concrete sleeper plant for railway construction.,"Năm 2008, Ha'il là nơi có một nhà máy tà vẹt bê tông để phục vụ thi công đường sắt.",A railroad sleeping car.,6610
forthcoming,adjective,sắp tới,We're all very excited about your forthcoming trip to Paris.,Chúng tôi đều rất thích thú về chuyến đi Paris sắp tới của em.,(not comparable) Approaching or about to take place.,6611
cognizant,adjective,biết rõ,And Satan was cognizant of what took place in the heavenly citadel.,Và Satan được thông báo tất cả những gì xảy ra trong thành trì thiên đình.,Aware; fully informed; having understanding,6612
slipshod,adjective,cẩu thả,In what ways were some of the Corinthian Christians doing slipshod building work?,Một số tín đồ Đấng Christ ở Cô-rinh-tô đã xây cất cẩu thả như thế nào?,Done poorly or too quickly; slapdash.,6613
xenophobia,noun,tinh bài ngoại,Xenophobia's on the rise. The trafficking of women and girls.,Tính bài ngoài tăng -- nạn buôn bán bé gái và phụ nữ.,An exaggerated or abnormal fear of strangers or foreigners.,6614
leeway,noun,sự mất thời gian,Plenty of leeway .,Còn dư nhiều lắm .,The drift of a ship or airplane in a leeward direction.,6615
emir,noun,êmia,Emirates Airline operates from only Terminal 3.,Emirates Airline chỉ hoạt động từ Nhà ga 3.,"a prince, commander or other leader or ruler in an Islamic nation.",6616
rescind,verb,huỷ bỏ,Imperial pass rescinded .,Họ không thể qua được kinh thành .,"(transitive) To repeal, annul, or declare void.",6617
insubordinate,adjective,không chịu phục tùng,Insubordination !,Thật vô phép tắc !,rebellious or defiant to authority,6618
outlier,noun,cái nằm ngoài,"And I would tell you that every one of my patients is an outlier , is an exception.","Và tôi có thể nói rằng tất cả bệnh nhân của tôi đều là một giá trị ngoại lai , một điều ngoại lệ .",A person or thing away from others or outside its proper place.,6620
lede,noun,lede,"By exposing the article lede , publishers can let users experience the value of the content and so provide more value to the user than a page with completely blocked content.","Bằng cách hiển thị phần giới thiệu của bài viết, nhà xuất bản có thể cho phép người dùng trải nghiệm giá trị của nội dung và vì vậy mang lại nhiều giá trị hơn cho người dùng so với trang có nội dung bị chặn hoàn toàn.",(obsolete or UK dialectal) (singular) A man; person.,6621
kurta,noun,kurta,"Other clothing includes the churidar, gamucha, kurti and kurta , and sherwani.","Các trang phục khác bao gồm churidar, gamucha, kurti và kurta , và sherwani.","A traditional article of clothing worn in Afghanistan, Bangladesh, India, Pakistan, and Sri Lanka, consisting of a loose, collarless, long-sleeved, knee-length shirt worn by both men and women.",6622
peregrine,adjective,nhập cảng,He's a peregrine falcon.,Nó là một con chim ưng nhập cảng .,"Wandering, travelling, migratory.",6623
existentialism,noun,hiện sinh,The kind that would involve him in discussions of existential reality.,Kiểu phụ nữ kéo anh ấy vào những cuộc tranh luận về thuyết hiện sinh .,"(philosophy, not countable) A twentieth-century philosophical movement emphasizing the uniqueness of each human existence in freely making its self-defining choices, with foundations in the thought of Søren Kierkegaard (1813-55) and Friedrich Nietzsche (1844-1900) and notably represented in the works of Karl Jaspers (1883-1969), Gabriel Marcel (1887-1973), Martin Heidegger (1889-1976), and Jean-Paul Sartre (1905-80).",6624
espouse,verb,gả,"“To be taxed with Mary his espoused wife, being great with child.","“Để khai vào sổ tên mình và tên Ma Ri, là người đã hứa gả cho mình đang có thai.",(transitive) To become/get married to.,6625
caste,noun,đẳng cấp,A lot of the Indian problems are related to the ideology of caste and other things.,Nhiều vấn đề của người dân Ấn liên quan đến hệ tư tưởng của chế độ đẳng cấp và nhiều thứ khác.,Any of the hereditary social classes and subclasses of South Asian societies.,6626
inclement,adjective,khắc nghiệt,"I'm told your unit is capable of handling inclement weather, Colonel.","Tôi được biết đơn vị của anh có khả năng xử lý thời tiết khắc nghiệt , Đại tá.",(archaic) unmerciful severe in temper or action,6627
awry,adjective,lệch,And also these are signals that go awry in disorders such as addiction.,Và có cả những tín hiệu bị sai lệch ở các rối loạn như nghiện.,"Obliquely, crookedly; askew.",6628
protruding,adjective,dô,The nose protrudes beyond the lower jaw.,Mũi ngắn hơi nhô ra phía dưới góc hàm dưới.,Present participle ofprotrude.,6629
undergrowth,noun,underbrush,Robert suggested that the Russians should go and hide in the undergrowth overnight.,Robert đề nghị những người Nga đến ẩn nấp qua đêm trong các lùm cây thấp rậm mọc bên dưới tán cây to trong rừng.,The plants in a forest which only reach a relatively low height (such as shrubs and bushes).,6630
haggle,verb,mặc cả,"And if you haggle any further, I'll cut out your tongue.","Nếu còn mặc cả nữa, ta sẽ cắt lưỡi của ngươi.","(intransitive) To argue for a better deal, especially over prices with a seller.",6631
concoction,noun,sự bày ra,I've concocted you.,Tôi đã bịa ra anh.,(obsolete) Digestion (of food etc.).,6632
immobilize,verb,làm bất động,The extracts of Mimosa pudica immobilize the filariform larvae of Strongyloides stercoralis in less than one hour.,Cao của Mimosa pudica có thể làm bất động ấu trùng dạng chỉ của giun lươn (Strongyloides stercoralis) trong khoảng một giờ đồng hồ.,To render motionless; to stop moving or stop from moving.,6633
intertwine,verb,bện vào nhau,My Intertwined Testimony,Chứng Ngôn Bền Vững của Tôi,(intransitive) To become twined together.,6634
nimble,adjective,nhanh nhẹn,"One should be as nimble as a cat, yet fierce as a tiger.",Phải nhanh nhẹn như một con mèo Nhưng dữ tợn như một con hổ,Quick and light in movement or action.,6635
pinpoint,adjective,định vị chính xác,with geolocation so accurate that you could pinpoint,với thiết bị định vị chính xác đến mức mà bạn có thể nhìn thấu,The point of a pin.,6636
gruff,adjective,cộc cằn,"He has a gruff attitude, but is in fact a very kind person.","Anh ấy có thái độ cộc cằn , nhưng trên thực tế là một người rất tốt bụng.","To have a rough, surly, or harsh nature.",6637
specter,noun,ma,"There's no such thing as love without the anticipation of loss, and that specter of despair can be the engine of intimacy.","Chẳng có cái gọi là tình yêu nếu không có cảm nhận về mất mát, và cái bóng ma tuyệt vọng có thể là động cơ khiến càng thêm khắng khít gắn bó.",A ghostly apparition.,6638
mocking,adjective,chế giễu,"Today, some would mock David’s reliance on God.","Ngày nay, một số người sẽ chế giễu việc Đa-vít tin cậy nơi Đức Chúa Trời.",Present participle of mock.,6639
