word,part_of_speech,meaning,example,example_meaning,definition,ID
lance,noun,giáo,"The Hussaria were the last shock cavalry in Europe still fighting with lances , yet they proved with terrifying effect the superiority of aggressive charging compared to the more defensive caracole used in the rest of Europe.","Kỵ binh nhẹ - Hussaria là kỵ binh xung kích cuối cùng ở châu Âu vẫn chiến đấu bằng giáo , nhưng chúng đã chứng minh với hiệu quả đáng sợ là sự vượt trội của việc tấn công mạnh mẽ so với các caracole phòng thủ được sử dụng ở phần còn lại của châu Âu.","A weapon of war, consisting of a long shaft or handle and a steel blade or head; a spear carried by horsemen.",2169
adamant,adjective,cứng rắn,"Well, if you're so adamant against teaming up with him, what are we doing here?","Chà, nếu như cậu cứng rắn về việc lập đội với cậu ta, thì chúng ta đang làm gì ở đây chứ?",a rock or mineral held by some to be of impenetrable hardness; a name given to the diamond and other substances of extreme hardness,2170
kinfolk,noun,người thân,"I'm very, very stoked to be here today, representing my kinfolk and all those that haven't managed to make a career out of an innate ability for inhuman noisemaking.",Tôi thấy rất đã vì hôm nay tôi được tới đây đại diện cho anh em mình và cả những anh em chưa gầy dựng được sự nghiệp với khả năng bẩm sinh tạo ra tiếng ồn phi thường.,"(US, also in plural) Relatives, relations.",2171
roost,noun,ngủ,"It typically forages for food in the morning, resting in groups during the midday hours and then a subsequent period of foraging in the early evening before returning to designated roosting trees to sleep for the night.","Nó thường dành thòi gian để ăn uống vào buổi sáng, nghỉ ngơi trong nhóm trong suốt thời gian buổi trưa và sau đó là một giai đoạn tiếp theo của tìm kiếm thức ăn vào đầu buổi tối trước khi trở về cây đúng địa điểm để ngủ qua đêm.",The place where a bird sleeps (usually its nest or a branch).,2172
bustle,verb,lăng xăng,"Scrooge watches the large , bustling Cratchit family prepare a miniature feast in its meager home .",Lão Scrooge nhìn thấy gia đình đông đúc của Cratchit đang lăng xăng chuẩn bị bữa tiệc nho nhỏ trong căn nhà nghèo nàn của anh ta .,An excited activity; a stir.,2173
deter,verb,làm nhụt chí,Richard the Lionheart's victory at Taillebourg deterred many barons from thinking of rebelling and forced them to declare their loyalty to him.,Chiến thắng của Richard tại Taillebourg làm nhụt chí nhiều nam tước đang nghĩ đến việc nổi loạn và bắt họ phải thề trung thành với ông.,To prevent something from happening.,2174
dense,adjective,đặc,"And the mass of the sun this is extraordinarily dense the surface gravity on serious b you just compute plug the mass you know divided by the radius squared scaled to earth and you find that the surface gravity on serious b is only 450, 000 times the surface gravity on earth you do not really want to go there. astronomers in the early twentieth century scoffed they figured there's got to be a mistake.","Và điều này là khối lượng của mặt trời bất thường dày đặc tính toán hấp dẫn bề mặt trên b nghiêm trọng, bạn chỉ cần cắm các khối lượng bạn biết chia bán kính bình phương thu nhỏ để trái đất và bạn thấy rằng hấp dẫn bề mặt trên nghiêm trọng b chỉ là 450. 000 lần hấp dẫn bề mặt trên trái đất bạn thực sự không muốn để đi đến đó. nhà thiên văn học trong thế kỷ XX đầu scoffed họ figured có đã nhận là một sai lầm.",Having relatively high density.,2175
salve,verb,thuốc mỡ,It's salve .,Thuốc mỡ để bôi.,(transitive) To calm or assuage.,2176
hack,noun,đốn,"We've heard talk here at TED about people biohacking and hacking their plants with Arduino, and Mozilla is doing work around the world in getting young people to build websites and make videos.","Chúng tôi từng nghe các bài nói tại TED những người bàn về sinh vật tổng hợp và đốn cây bằng board mạch vi xử lý, và Mozilla đang áp dụng trên khắp thế giới đang thu hút những người trẻ lập ra trang web và làm video.","(slang, military) Time check.",2177
ebb,adjective,rút,16 Now my life* ebbs from me;+,16 Giờ đây sự sống rút khỏi tôi;+,The receding movement of the tide.,2178
solemn,adjective,trang nghiêm,"The single most holy, most solemn , most sacred moment of the entire service.","Nghi thức thần thánh, thiêng liêng, và trang nghiêm nhất toàn buổi lễ.",Deeply serious and somber.,2179
foible,noun,nhược điểm,In some places it is popular for friends to make fun of one another’s foibles .,"Tại vài nơi, bạn bè thường trêu chọc nhau về một nhược điểm nào đó của người này hay người kia.",(obsolete) weak.,2180
scuttle,verb,chạy gấp,Scuttle it.,Đục thuyền .,A container like an open bucket (usually to hold and carry coal).,2181
canister,noun,hộp nhỏ,Put it in a canister and shove it up the tube with the same number.,Đặt nó trong một cái hộp nhỏ rồi nhét nó vào cái ống có cùng số.,"A cylindrical or rectangular container usually of lightweight metal, plastic, or laminated pasteboard used for holding a dry product (as tea, crackers, flour, matches).",2182
stub,noun,mẩu,"One time when I ran out of cigarettes, I was so frustrated that I collected all the stubs from an ashtray, scraped the tobacco together, and rolled a cigarette with a scrap of newspaper.","Anh nói: “Một lần nọ, khi hết thuốc lá, tôi thèm đến độ đi gom hết thảy những mẩu thuốc lá trong gạt tàn, rồi mở chúng ra để lấy sợi thuốc lá và dùng giấy báo quấn lại thành một điếu thuốc.",The remaining part of the docked tail of a dog,2183
grub,noun,thức ăn,"Well, if you wanna cross that border with no grub , go ahead.","Nếu ông muốn vượt biên giới mà không có thức ăn , thì cứ đi.",(countable) An immature stage in the life cycle of an insect; a larva.,2184
incense,verb,trầm,"When a heart goes up in flames, it smells like incense .","Khi một con tim bừng cháy, nó có mùi hương trầm .",A perfume often used in the rites of various religions.,2185
jolt,verb,cái lắc bật ra,"Well, jolt it loose.",Lắc cho nó ra.,(transitive) To push or shake abruptly and roughly.,2186
sprawl,verb,nằm dài ra,It seemed to sprawl like an exotic animal .,Nó nằm dài ra như một động vật ngoại lai .,To sit with the limbs spread out.,2187
anoint,verb,xức dầu,A word derived from the Hebrew word for “ anointed ” or “ anointed one.”,"Trong tiếng Hê-bơ-rơ, từ này có nghĩa là “được xức dầu ” hay “người được xức dầu ”.","(transitive) To smear or rub over with oil or an unctuous substance; also, to spread over, as oil.",2188
blare,verb,tiếng kèn,"Radios blare , horns honk, and people shout.","Tiếng máy phát thanh, tiếng kèn xe và tiếng người ta la om sòm.",To make a loud sound.,2189
residue,noun,bã,and leave behind what's called shredder residue — it's their waste —,để lại những thứ cặn bã dư thừa — đó chính là sự lãng phí —,Whatever remains after something else has been removed.,2190
careen,verb,chạy loạn xạ,We careen boats.,Chúng tôi sửa chữa tàu.,"(nautical) To heave a ship down on one side so as to expose the other, in order to clean it of barnacles and weed, or to repair it below the water line.",2191
caustic,adjective,chua cay,These caustic emotions are like rust that slowly corrodes the body of a car.,Những cảm xúc chua cay này không khác gì rỉ sét dần dần ăn mòn thân một chiếc xe hơi.,"Capable of burning, corroding or destroying organic tissue",2193
discern,verb,phân biệt,Personal revelation can be honed to become spiritual discernment .,Sự mặc khải cá nhân có thể được phát triển để trở thành sự phân biệt thuộc linh.,"(transitive) To detect with the senses, especially with the eyes.",2194
shaman,noun,pháp sư,The great spirits told our shaman that this amulet bonds us as one.,Thần linh đã mách bảo bà pháp sư rằng tấm bùa này giao kết chúng ta thành một.,A traditional (prescientific) faith healer.,2195
adherence,noun,dính,cement — that's the silk that's used to adhere,", đó là loại tơ dùng để kết dính",A close physical union of two objects.,2196
gazebo,noun,ban công,We worked on the gazebo or built or repaired fences.,Chúng tôi xây một cái ban công nhỏ hoặc dựng hay sửa hàng rào.,"belvedere, either a type of summer-house or a roofed, detached porch-like structure, usually in a yard, park or lawn",2197
comply,verb,tuân theo,Shall I tell the general you're unwilling to comply ?,Vậy ta sẽ nói với tư lệnh là ngươi từ chối tuân theo à?,"To yield assent; to accord; agree, or acquiesce; to adapt one's self; to consent or conform;",2198
restitution,noun,sự bồi thường,The next step is restitution —to repair damage done—if possible.,"Bước kế tiếp là sự bồi thường —để sửa chữa, phục hồi thiệt hại đã làm—nếu có thể.",(law) a process of compensation for losses.,2199
dispassionate,adjective,bình thản,And we need to think very dispassionately,Và chúng ta cần nghĩ một cách bình thản,"not showing, and not affected by emotion, bias, or prejudice",2200
retribution,noun,sự trừng phạt,We'll call that one retribution .,Chúng ta sẽ gọi đó là sự trừng phạt .,Punishment inflicted in the spirit of moral outrage or personal vengeance.,2201
dowel,verb,chốt,The boring ring has three adjustable dowels that are meant to be inserted into the jaw screw holes,"Vòng nhàm chán có chốt chẻ, ba điều chỉnh Bulông mà có nghĩa là để được đưa vào hàm vít lỗ","A pin, or block, of wood or metal, fitting into holes in the abutting portions of two pieces, and being partly in one piece and partly in the other, to keep them in their proper relative position.",2202
