word,part_of_speech,meaning,example,example_meaning,definition,ID
momentous,adjective,trọng yếu,A momentous thing that can happen to a culture,Điều trọng yếu có thể đến với 1 nền văn hóa,"Outstanding in importance, of great consequence.",8056
decamp,verb,bỏ trốn,11: French government decamps to Tours.,11: Chính phủ Pháp chạy về Tours.,(intransitive) To break up camp and move on.,8057
malevolence,noun,ác ý,"There's no malevolence , they're just pressing a button.","Dĩ nhiên là không có ác ý gì, những người ở phòng bên kia chỉ đơn giản là nhấn nút thôi.",Hostile attitude or feeling.,8058
gully,verb,rãnh,The Warren River flows through the park along with many smaller creeks and gullies .,Sông Warren chảy qua công viên cùng với những con lạch nhỏ và rãnh nhỏ.,"a trench, ravine or narrow channel which was worn by water flow, especially on a hillside.",8059
totem,noun,tô-tem,I know totems like these.,"Tôi biết những tô tem như thế này,","any natural object or living creature that serves as an emblem of a tribe, clan or family",8060
revert,verb,trở lại,This whole town will revert to the forest it was.,Cả trấn này sẽ trở lại khu rừng như trước đây.,"One who, or that which, reverts.",8061
luster,noun,ánh,But his eloquent words lose their luster when viewed in the cold light of history.,Nhưng lời lẽ hùng hồn của ông mất đi vẻ bóng bẩy khi xem xét dưới ánh sáng khách quan của lịch sử.,"(US) Shine, polish or sparkle.",8062
smelt,verb,luyện,"The industry, however, consumed much of the dense forest for smelting purposes.","Tuy nhiên, ngành công nghiệp luyện đồng này đã ngốn hết nhiều cánh rừng.",a family of small anadromous fish common in the North American Great Lakes,8063
unbearable,adjective,khôn kham,"I can stand brute force, but brute reason is quite unbearable .","Vũ lực thô lỗ tôi còn chịu được, chứ lý trí thô lỗ thì thật khôn kham .",so unpleasant or painful as to be unendurable,8064
ululate,verb,gào thét,"2Dark was funded on Ulule on November 21, 2014.",2Dark được tài trợ trên Ulule vào ngày 21 tháng 11 năm 2014.,to howl loudly or prolongedly in lamentation or joy,8065
rejoice,verb,vui mừng,They returned to their spiritual estate with great rejoicing — rejoicing that has continued down until today.,Họ được phục hồi tình trạng thiêng liêng với sự vui mừng lớn—sự vui mừng mà đến nay vẫn còn.,"(intransitive) To be very happy, be delighted, exult; to feel joy. [from 14th c.]",8066
poverty,noun,nghèo,46 million Americans lived under the poverty line in 2010.,46 triệu người Mỹ sống dưới ngưỡng nghèo trong năm 2010.,The quality or state of being poor or indigent; want or scarcity of means of subsistence; indigence; need.,8067
fortify,verb,củng cố,It is our responsibility to fortify and protect them.,Trách nhiệm của chúng ta là để củng cố và bảo vệ chúng.,To increase the defenses of.,8068
immunity,noun,sự miễn,A pregnant woman passes some immunity to her developing fetus.,Người đàn bà có thai truyền phần nào sự miễn nhiễm cho bào thai đang phát triển.,(uncountable) The state of being insusceptible to something; notably:,8069
prefect,noun,quận trưởng,We have to be at the prefect's at eight.,Ta phải đến nhà ông quận trưởng lúc 8 giờ.,An official of ancient Rome.,8070
refectory,noun,nhà ăn,"I told her if we were going to do it, we had to hide behind the refectory .","Tôi nói với cô ấy nếu chúng tôi muốn làm, chúng tôi phải trốn đằng sau nhà ăn .",A dining-hall especially in an institution such as a college or monastery.,8071
wintry,adjective,lạnh giá,"Driving a car is never "" easy , "" but this is especially true in wintry weather .","Lái xe hơi là không bao giờ "" dễ "" , càng đặc biệt đúng khi trời lạnh giá .","Suggestive or characteristic of winter; cold, stormy.",8072
seize,verb,nắm,And the chaos of slave rebellion would help us seize command.,Và sự nổi loạn của nô lệ sẽ giúp chúng ta nắm quyền.,(transitive) to deliberately take hold of; to grab or capture,8073
impalpable,adjective,khó cảm thấy,"Systolic was 70, diastolic was impalpable .","Tâm thu là 70, nhưng Tâm trương thì không có.",Not able to be perceived by the senses (especially by touch); intangible or insubstantial,8075
jovial,adjective,vui tính,"You are unusually jovial , sir.",Anh thật vui tính khác người.,(obsolete) Pertaining to Jove or Zeus; Jovian.,8076
farcical,adjective,trò hề,Not from some farcical aquatic ceremony.,Không phải từ những trò hề dưới nước.,resembling a farce; ludicrous; absurd,8077
beatitude,noun,phúc lớn,One of the beatitudes is: “Happy are those conscious of their spiritual need.”,Một trong những phúc lớn là: “Phước cho những người ý thức về nhu cầu thiêng liêng”.,"(uncountable) Supreme, utmost bliss and happiness.",8078
omnipresent,adjective,có mặt ở khắp nơi,He's omnipresent .,Ông ta có mặt khắp nơi .,Being everywhere simultaneously,8080
certitude,noun,sự chắc chắn,I speak next of the great certitudes that have come with the Restoration of the gospel of Jesus Christ.,Tôi nói về sự chắc chắn vĩ đại kế tiếp mà đã đến với Sự Phục Hồi phúc âm của Chúa Giê Su Ky Tô.,"(uncountable) sureness, certainty",8081
citadel,noun,thành trì,And what's there to find at The Citadel ?,Trong Thành Trì có cái gì chứ?,A strong fortress that sits high above a city.,8082
gallant,adjective,ga-lăng,Aren't you the gallant one.,Em ga - lăng thế sao?,"grand, noble",8083
disciple,noun,môn đồ,7 We do not limit ourselves merely to teaching new disciples to make disciples .,7 Chúng ta không những dạy cho môn đồ mới để đào tạo môn đồ .,"A person who learns from another, especially one who then teaches others.",8084
arbitration,noun,Trọng tài,"Sorry, I forgot to mention that there's no jury in binding arbitration .","Xin lỗi, tôi quên nói là không có bồi thẩm đoàn khi trọng tài phân xử.","In general, a form of justice where both parties designate a person whose ruling they will accept formally. More specifically in Market Anarchist (market anarchy) theory, arbitration designates the process by which two agencies pre-negotiate a set of common rules in anticipation of cases where a customer from each agency is involved in a dispute.",8085
propagation,noun,sự nhân giống,"My story is actually not about plant propagation ,","Câu chuyện của tôi thực sự không phải về sự nhân giống thực vật,","(physics) the act of propagating, especially the movement of a wave",8086
alliance,verb,khối đồng minh,Your alliance is crumbling.,Khối đồng minh của cha đang sụp đổ.,"(uncountable) The state of being allied; the act of allying or uniting; a union or connection of interests between families, states, parties, etc., especially between families by marriage and states by compact, treaty, or league; as, matrimonial alliances; an alliance between church and state; an alliance between France and England.",8087
bacteria,noun,vi khuẩn,Certain bacteria also contain plasmids or other extrachromosomal DNA.,Nhiều vi khuẩn còn có plasmid chứa DNA nằm ngoài nhiễm sắc thể (extrachromosomal DNA).,Plural form of bacterium.,8088
blossom,verb,ra hoa,"make a root, make a branch, create a blossom .","bắt rễ, mọc cành và ra hoa .","A flower, especially indicative of fruit as seen on a fruit tree etc.; taken collectively as the mass of such flowers.",8089
disqualify,verb,loại ra,"As promised, she was disqualified from the statewide competition.","Như đã được cho biết, em đã bị loại ra khỏi cuộc thi toàn tiểu bang.","To make ineligible for something, by the explicit revocation of a previous qualification.",8090
heroic,adjective,anh hùng,"Oh, and that sounds heroic to you, doesn't it?",Với em điều đó có vẻ anh hùng quá nhỉ?,Of or relating to a hero or heroine; supremely noble,8091
infringement,noun,sự vi phạm,"Consequently, there was no Charter infringement .","Tóm lại, không có sự vi phạm hiệp ước ở đây.","a violation or breach, as of a law",8092
contest,noun,cuộc thi,The games were more than simple athletic contests .,Các cuộc thi đấu không chỉ là những màn tranh giải điền kinh đơn giản.,(uncountable) controversy; debate,8094
milestone,verb,mốc,when there is a milestone somewhere in the middle.,khi có một mốc đặt ở nơi nào đó chính giữa.,"A stone milepost (or by extension in other materials), one of a series of numbered markers placed along a road at regular intervals, typically at the side of the road or in a median.",8095
performance,noun,sự thực hiện,Professional auditing standards govern the performance of audit work.,Các tiêu chuẩn kiểm toán chuyên nghiệp quản trị sự thực hiện công việc kiểm toán.,"The act of performing; carrying into execution or action; execution; achievement; accomplishment; representation by action; as, the performance of an undertaking of a duty.",8096
prolong,verb,kéo dài,Ctesiphon fell after a prolonged siege.,Ctesiphon tiếp đó thất thủ sau một cuộc bao vây kéo dài .,(transitive) To extend in space or length.,8097
relocate,verb,di chuyển,"And where relocation is impractical, a more sensible solution must be found.","Nơi là di chuyển không hợp lý, một giải pháp hợp lý hơn phải được đưa ra.",(transitive) to move (something) from one place to another.,8098
theft,noun,trộm cắp,No signs of sexual assault and no sign of theft .,Không có dấu hiệu tấn công tình dục hay hành vi trộm cắp .,The act of stealing property.,8100
