word,part_of_speech,meaning,example,example_meaning,definition,ID
discipline,noun,kỷ luật,He is a man of great discipline and keenest muscle.,Một người hết sức kỷ luật và vô cùng kiên định.,A controlled behaviour; self-control,3643
expectant,adjective,người chờ đợi,2 Some may be expecting a display of magnificence.,2 Có thể một số người chờ đợi màn ra mắt ấn tượng.,Marked by expectation.,3644
reminiscent,adjective,gợi lại,"The sight was reminiscent of Venice, Italy, where people built their homes along the water’s edge.","Quang cảnh gợi lại thành phố Venice, Ý, nơi mà người ta cất nhà gần bờ sông bờ biển.","of, or relating to reminiscence",3645
chairman,noun,chủ tịch,"Chairman Bill Ford has stated that ""bankruptcy is not an option"".","Chủ tịch Bill Ford đã tuyên bố rằng ""phá sản không phải là một lựa chọn"".",A person (implied male) presiding over a meeting.,3646
temperament,noun,khí chất,You've got the right temperament for it.,Cháu có khí chất phù hợp với việc đó.,(obsolete) A moderate and proportionable mixture of elements or ingredients in a compound; the condition in which elements are mixed in their proper proportions.,3647
objectionable,adjective,đáng chê trách,"What is heavy metal music, and what objectionable features characterize it?","Nhạc kích động mạnh là gì, và nó có đặc điểm nào đáng chê trách ?",Offensive and arousing disapproval; worthy of objection.,3648
timid,adjective,rụt rè,"So, the first one I was very timid , and I'll begin.","Vậy là, bài đầu tiên tôi còn rất rụt rè , tôi sẽ bắt đầu đây.",Lacking in courage or confidence.,3649
pine,noun,thông,Are there any pines on the market?,Bên bờ này có cây thông nào không?,(countable) Any coniferous tree of the genusPinus.,3650
exertion,noun,sự sử dụng,"With the exertion of Taira power and wealth and Kiyomori's new monopoly on authority, many of his allies, most of the provincial samurai, and even members of his own clan turned against him.","Với sự sử dụng quyền lực và sự giàu có và thế độc quyền chính trị mới của Kiyomori, rất nhiều đồng minh của ông, phần lớn là samurai tại các tỉnh,và thậm chí thành viên của chính gia tộc mình quay lưng lại với ông.",An expenditure of physical or mental effort.,3651
ruinous,adjective,gây tai hại,What is the antidote for such a spiritually ruinous way of life?,Giải pháp cho lối sống tự hủy hoại về thiêng liêng này là gì?,"causing ruin; destructive, calamitous",3652
stamen,noun,nhị hoa,The stamens (the male organs) number from one to 10 (or even more).,Các nhị hoa (cơ quan đực) có thể từ 1 tới 10 (hoặc nhiều hơn).,"(botany) In flowering plants, the structure in a flower that produces pollen, typically consisting of an anther and a filament.",3653
prowl,verb,đi vơ vẩn,"Former witch-hunter Abner Lundberg (Lance Henriksen) is forced to come back to fight his old nemesis, a century-old dangerous witch out on the prowl again.","Thợ săn phù thủy cựu Abner Lundberg (Lance Henriksen) buộc phải trở lại để chống lại kẻ thù cũ của mình, một phù thủy hơn một thế kỷ tuổi nguy hiểm trên đi vơ vẩn một lần nữa.",To be on the lookout for some prey.,3654
visa,noun,thị thực,All visitors to Madagascar are required to have a visa .,Tất cả hành khách đến Madagascar phải có thị thực .,"A permit to enter and leave a country, normally issued by the authorities of the country to be visited.",3655
glamorous,adjective,quyến rũ,Look at this studio filled with glamorous merchandise... fabulous and exciting bonus prizes.,Hãy nhìn phòng quay đầy những món hàng quyến rũ . Nhiều giải thưởng lớn hấp dẫn.,Having glamour; stylish.,3656
ferment,verb,lên men,The fermentation which started at stage three is continuing through all these other stages.,Sự lên men đã bắt đầu ở công đoạn 3 sẽ tiếp tục trải qua các giai đoạn khác.,"To react, using fermentation; especially to produce alcohol by allowing yeast to act on sugars; to brew.",3657
cardigan,noun,Cardigan,"Lygon and Cardigan Streets are part of the seventh course of the annual cycling tour, Jayco Herald Sun Tour.","Ngoài ra, đường Lygon và Cardigan cũng nằm trong chặng đua thứ bảy của cúp xe đạp thường niên Jayco Herald Sun Tour.","A type of sweater or jumper that fastens up the front with buttons or a zipper, usually machine- or hand-knitted from wool.",3658
uncharted,adjective,chưa thám hiểm,An uncharted island?,Một hòn đảo hoang ?,not surveyed or mapped,3659
fumble,verb,dò dẫm,"Her shadow once, fumbling the chain on her door, then the door slamming fearfully shut,","Cái bóng nàng, dò dẫm trên cửa nhà nàng, rồi cảnh cửa đóng sầm sợ hãi,","(transitive, intransitive) To idly touch or nervously handle",3660
nonchalant,adjective,thờ ơ,"A nonchalant , casual attitude toward repayment reveals a lack of concern for others.","Một thái độ thờ ơ , hờ hững đối với việc trả nợ biểu hiện lòng thiếu quan tâm đến người khác.",Casually calm and relaxed.,3661
shrill,adjective,the thé,"Suddenly you hear in the distance a shrill , startling sound.","Thình lình, bạn nghe một tiếng the thé từ đằng xa làm bạn giật mình.",High-pitched and piercing.,3662
frigid,adjective,băng giá,"He breathed his last on the frigid steppe of eastern Siberia, vilified and disgraced.","Thân bại, danh liệt, ông trút hơi thở cuối cùng tại vùng thảo nguyên băng giá ở miền đông Siberia.",Very cold; lacking warmth; icy.,3663
reproachful,adjective,nhục nhã,19 You know my reproach and my disgrace and my humiliation.,"19 Ngài biết nỗi sỉ nhục con, cùng nỗi nhuốc nhơ và sự nhục nhã .",Expressing or containing reproach; upbraiding; opprobrious; abusive.,3664
vandalism,noun,phá hoại,It's just vandalism .,Chúng chỉ phá hoại thôi.,Willful damage or destruction of any property with no other purpose than damage or destruction of said property.,3665
musket,noun,súng hỏa mai,I've seen'em fire muskets before.,"Trước đây, tôi đã thấy chúng bắn súng hỏa mai .","A species of firearm formerly carried by the infantry of an army. It was originally fired by means of a match, or matchlock, for which several mechanical appliances (including the flintlock, and finally the percussion lock) were successively substituted. This arm has been superseded by the rifle.",3666
militia,noun,dân quân,It's not uncommon for militia members to have military experience.,Nó khá phổ biến cho thành viên lực lượng dân quân có kinh nghiệm quân sự.,"An army of trained civilians, which may be an official reserve army, called upon in time of need; the national police force of a country (e.g. Russia, Ukraine, etc.); the entire able-bodied population of a state; or a private force, not under government control.",3667
heir,noun,thừa kế,I must remind you that the princess is the direct heir to the throne.,Tôi phải nhắc anh rằng Công chúa là người trực tiếp thừa kế ngai vàng.,"Someone who inherits, or is designated to inherit, the property of another.",3668
impassable,adjective,không thể qua được,Diotimus told of the bridge being impassable this late in season.,Diotimus từng nói cầu này không thể qua được trong mùa này.,"(of a route, terrain, etc.) Incapable of being passed over, crossed, or negotiated.",3669
intelligence,noun,trí thông minh,"As artificial intelligence evolves, so does his intelligence .","Và trí thông minh nhân tạo phát triển, trí thông minh của nó cũng vậy.","(uncountable) Capacity of mind, especially to understand principles, truths, facts or meanings, acquire knowledge, and apply it to practice; the ability to learn and comprehend.",3670
plentiful,adjective,dồi dào,"Although these particles may be difficult to study, they are plentiful .","Mặc dù nghiên cứu các hạt này rất khó, chúng tồn tại với số lượng dồi dào .",Existing in large number or ample amount.,3671
banish,verb,trục xuất,A similar edict banished the Muslims ten years later.,"Mười năm sau, một sắc lệnh tương tự cũng được ban ra để trục xuất người Hồi giáo.",To send someone away and forbid that person from returning.,3672
restraint,noun,sự kiềm chế,"Even within these boundaries, restraint and respect are expected.","Ngay cả trong những khuôn khổ này, cần phải có sự kiềm chế và kính trọng.","(countable) something that restrains, ties, fastens or secures",3673
tote,verb,khuân,“ Tote the Load.”,“Hãy mang lấy gánh nặng”.,"A bag, specifically a tote bag.",3674
fleet,noun,hạm đội,"Further troops and ships joined the fleet from Cam Ranh Bay, Indochina.","Thêm nhiều binh lính và tàu thuyền tham gia hạm đội từ vịnh Cam Ranh, Đông Dương.",A group of vessels or vehicles.,3675
convey,verb,truyền,I wouldn't have been able to convey so little information.,Tôi sẽ không chỉ truyền tải một chút thông tin như vậy được.,To transport; to carry; to take from one place to another.,3676
siege,verb,bao vây,"We will lay siege to the capital, surrounding the city on all sides.","Chúng ta sẽ bao vây kinh đô, bao vây mọi mặt.",seat,3677
espionage,noun,gián điệp,"Apparently, they're very paranoid about industrial espionage here.",Rõ ràng là họ rất hoang tưởng về gián điệp công nghiệp ở đây.,The act or process of learning secret information through clandestine means.,3678
forgery,noun,chữ ký giả mạo,Forgery is your superpower.,Siêu năng lực của cậu kia mà.,The act of forging metal into shape.,3679
amateur,adjective,không chuyên,"You see, gentlemen... greed is for amateurs",Quý ngài thấy đấy... sự tham lam chỉ dành cho kẻ không chuyên,(now rare) A lover of something.,3680
treason,noun,sự,Only a madman hears the truth as treason !,Chỉ có một thằng điên mới nghe sự thật ra thành phản nghịch!,The crime of betraying one’s government.,3681
martial,adjective,hùng dũng,This means a court- martial .,Vậy có nghĩa là tòa án binh .,"Of, relating to, or suggestive of war; warlike.",3682
liberate,verb,giải phóng,"And in so many ways, I think this is a terrific liberation .","Và trong rất nhiều cách, tôi nghĩ đây là một sự giải phóng tuyệt vời.",(transitive) to free; to release from restraint or bondage; to set at liberty; to manumit; to disengage,3683
