word,part_of_speech,meaning,example,example_meaning,definition,ID
allowance,verb,hạn định cho phép,No one here is allowed to talk to each other,Không được nói chuyện với nhau,"The act of allowing, granting, conceding, or admitting; authorization; permission; sanction; tolerance.",12448
delight,verb,làm vui thích,Truly happy are those who take delight in manifesting brotherly affection!,Thật hạnh phúc thay cho những ai lấy làm vui thích trong việc biểu lộ tình yêu mến anh em!,joy; pleasure,12449
gaffer,noun,trưởng kíp,"Cheers, Gaffer .","Nâng cốc, Gaffer .",(film) A chief lighting technician for a motion-picture or television production.,12451
deify,verb,tôn làm thần,Augustus was deified posthumously.,"Sau khi Au-gút-tơ qua đời, ông được tôn làm thần .",(transitive) To make a god of (something or someone).,12452
discriminating,adjective,biết phân biệt,Residual Discrimination,Sự kỳ thị còn rơi rớt lại,Able to perceive fine distinctions between similar things; perceptive,12453
moldy,adjective,mốc meo,Unless it's moldy .,Dì đi trước nhé,Covered with mold.,12454
roam,verb,lang thang,Father wouldn't let them roam this close to dark.,Bố sẽ không để chúng đi lang thang ở ngoài tối thế này đâu.,(intransitive) To wander or travel freely and with no specific destination.,12455
agency,noun,cơ quan,Is there another agency following you I'm not aware of?,Còn có một cơ quan khác theo đuôi cô mà tôi không được biết đến?,The faculty of acting or of exerting power; the state of being in action; action; instrumentality.,12456
history,noun,lịch sử,Tom teaches history at the high school across the street.,Tom dạy lịch sử ở trường trung học phía bên kia đường.,The aggregate of past events.,12457
elderly,noun,cụ già,"Nothing pays like hipsters, minors and the elderly .","Không ai trả tiền như bọn mê jazz, trẻ thành niên và các cụ già .",old; having lived for relatively many years,12458
emigration,noun,di dân,"Happily, a goodly number of those emigrants —including me—have found spiritual treasures.","Thật hạnh phúc thay một số người di dân , trong đó có tôi, đã tìm thấy một “kho báu” vô giá về mặt thiêng liêng.","The act of emigrating; movement of a person or persons out of a country or national region, for the purpose of permanent relocation of residence.",12459
equality,noun,bình đẳng,"You may write in any language you want. On Tatoeba, all languages are equal .","Bạn có thể viết bằng bất kỳ ngôn ngữ nào mà bạn muốn. Ở Tatoeba, tất cả mọi ngôn ngữ đều bình đẳng .",(uncountable) The fact of being equal.,12460
inhabitant,noun,cư dân,"Their cities were left in ruins, without a man, without an inhabitant .","Các thành chúng đều đổ nát, không bóng người, không cư dân .",Someone or thing who lives in a place.,12461
modernization,noun,hiện đại hoá,"Born in another century, Forced to modern times.","Sinh vào thế kỉ khác, hiện đại hoá .",the process of modernizing,12462
multicultural,adjective,đa văn hóa,"Cyrus sets up a model of how you run a great multinational, multifaith, multicultural society.","Cyrus xây dựng một mô hình chỉ cho ta cách điều hành một xã hội đa dân tộc, đa tín ngưỡng, đa văn hóa .",Relating or pertaining to several different cultures,12463
occupant,noun,hành khách,"When they search the wreckage, they find all occupants .","Khi họ kiểm tra xong các mảnh vỡ, tất cả các hành khách trên máy bay đều được tìm thấy.",A person who occupies a place or a position.,12464
cafeteria,noun,nhà ăn,They also may be growing them. And we serve them in the cafeterias .,Chúng cũng có thể trồng cây. Và chúng tôi phục vụ trong nhà ăn .,A restaurant in which customers select their food at a counter then carry it on a tray to a table to eat,12465
calorie,noun,calo,"Structured data is used not only to specify search features, but also to help Google understand and present the information on your site in new and interesting ways (such as Assistant actions), to enable better search results (such as enabling users to search for recipes containing chicken or with less than 500 calories ), or to store information in the knowledge panel.","Dữ liệu có cấu trúc không chỉ dùng để xác định các tính năng tìm kiếm, mà còn để giúp Google hiểu và trình bày thông tin trên trang web của bạn theo những cách mới và thú vị (chẳng hạn như hành động trên Trợ lý), để mang lại kết quả tìm kiếm tốt hơn (chẳng hạn như giúp người dùng tìm kiếm công thức nấu ăn có thành phần là thịt gà hoặc ít hơn 500 calo ) hoặc để lưu trữ thông tin trong bảng tri thức.","(physics and chemistry, obsolete) the gram calorie or small calorie, a non-SI unit of energy, equivalent to approximately 4.2 joules. This unit was widely used in chemistry and physics, being the amount of energy needed to raise the temperature of 1 gram of water by 1 °C.",12466
eatery,noun,eating-house,Or was it an eatery ?,Hay chỉ là một quán ăn ?,"a restaurant or café, etc.",12467
entree,verb,đi vào,Today's entree is...,Món khai vị hôm nay là...,An alternative spelling of entrée.,12468
ingredient,noun,thành phần,"Some of the ingredients in this beverage are harmful, especially if you are pregnant.","Một vài thành phần của nước uống này có hại, đặc biệt nếu bạn có thai.",One of the substances present in a mixture.,12469
leftovers,noun,thức ăn thừa,"In summer, she would give him the hospital leftovers .",Mùa hè thì mụ sẽ cho nó ăn thức ăn thừa của bệnh viện.,Plural form of leftover.,12470
menu,noun,thực đơn,"It's an open menu , but we do recommend a chicken.","Là thực đơn mở, nhưng lời khuyên là dùng món gà.",A printed list of dishes offered in a restaurantW,12471
appetizing,adjective,ngon lành,This pile appetizer .,Khai vị đống này.,"That appeals to, or stimulates the appetite.",12472
heavenly,adjective,tuyệt trần,Think about times when Heavenly Father has answered your prayers.,Hãy nghĩ về những lúc mà Cha Thiên Thượng đã đáp ứng những lời cầu nguyện của các em.,"Of or pertaining to the heaven believed in by many religions; good, beautiful, glorious, pleasurable.",12473
nutritious,adjective,dinh dưỡng,I think I have some nutritious breakfast stuck in my teeth.,Hình như bữa sáng dinh dưỡng vẫn còn dính trong răng em.,(Of food or drink) Providing nutrients; healthy to eat.,12474
processed,adjective,chế biến,The biggest employer is the Purdue chicken processing plant.,Doanh nghiệp lớn nhất ở đây là xí nghiệp chế biến thịt gà Purdue.,That has completed a required process.,12475
refreshing,adjective,dễ chịu,"If you are an elder, do your talks provide refreshment and comfort?","Nếu là trưởng lão, bài giảng của bạn có đem lại sự khoan khoái và dễ chịu không?",That refreshes someone; pleasantly fresh and different; granting vitality and energy.,12476
entertainment,noun,giải trí,"Come, have a seat in my home entertainment center.","Hãy tới đây, hãy đến ngồi trong khu giải trí trong nhà của tôi.","An activity designed to give pleasure or relaxation to an audience, no matter whether the audience participates passively as in watching opera or a movie, or actively as in games.",12477
recommend,verb,khuyến nghị,The Navy and Defense Department have rejected the recommendation .,Hải Quân và Bộ Quốc phòng từ chối lời khuyến nghị này.,"(transitive) To bestow commendation on; to represent favourably; to suggest, endorse or encourage as an appropriate choice.",12478
gallery,noun,bộ sưu tập,"Apparently, there was a whole rogue's gallery stored in one of the boxes.",Họ có cả 1 bộ sưu tập đấy.,"Uppermost seating area projecting from the rear or side walls of a theater, concert hall, or auditorium.",12479
factual,adjective,có thật,It moved them to reject any information that was spurious and to include only that which was factual .,Thánh linh thúc đẩy họ loại bỏ bất cứ tài liệu nào không xác thực và chỉ ghi lại những tài liệu có thật .,Of or characterised by or consisting of facts.,12480
celebrity,noun,danh nhân,One modern writer thus calls him the “Renaissance equivalent of today’s international celebrity .”,"Vì thế, một nhà văn thời hiện đại gọi ông là “người của thời phục hưng tương đương với danh nhân thế giới ngày nay”.",(countable) A person who has a high degree of recognition by the general population; a famous person.,12482
film,verb,màng,"And in 2010, thin film is going to surpass crystalline silicon.",Và đến năm 2010... màng mỏng sẽ vượt trội các tinh thể silicon.,A thin layer of some substance.,12483
trailer,noun,xe moóc,"One night, police surrounded our trailer .","Một buổi tối nọ, cảnh sát bao vây xe moóc của chúng tôi.","(Australian, New Zealand, US) A small vehicle, usually open-topped, towed behind another, and used for carrying equipment, etc, that cannot be carried in the leading vehicle.",12484
editor,noun,biên tập viên,So what did we do? We send it back to the editor .,Vậy chúng tôi đã làm gì? Chúng tôi đã gửi ngược tài liệu này đến biên tập viên .,A person who edits or makes changes to documents.,12485
literature,noun,văn chương,"8 Later Jewish mystical literature , the Cabala, even goes as far as to teach reincarnation.","8 Văn chương huyền bí Do Thái sau này, tức là Cabala, còn dạy cả đầu thai nữa.",The body of all written works.,12486
