word,part_of_speech,meaning,example,example_meaning,definition,ID
obligate,adjective,bắt buộc,I could have obliged the Signoria and had you thrown out.,Ta có thể bắt buộc các lãnh địa và em đã ném ra ngoài.,"(transitive) To bind, compel, or constrain by a social, legal, or moral tie. See Synonyms at force.",9523
avid,adjective,khao khát,Mays claimed to be an avid user of the products he promoted.,Mays tuyên bố là người dùng khao khát các sản phẩm mà anh quảng cáo.,enthusiastic; passionate; longing eagerly; eager; greedy,9524
luminescence,noun,sự phát quang,And you normally don't get to see this because we've exhausted the luminescence when we bring them up in nets.,"Và thông thường bạn không nhìn thấy hiện tượng này, bởi vì chúng ta đã làm cạn kiệt sự phát quang ánh sáng khi nuôi dưỡng chúng trong những cái lưới.",(physics) Any emission of light that cannot be attributed merely to the temperature of the emitting body.,9525
autoclave,noun,nồi hấp,"They are manufactured by hydrothermal synthesis of sodium aluminosilicate or another silica source in an autoclave followed by ion exchange with certain cations (Na+, Li+, Ca2+, K+, NH4+).","Chúng được sản xuất bằng phương pháp thủy nhiệt các Natri aluminosilicate hoặc các nguồn silica khác trong nồi hấp sau đó trao đổi ion với các cations khác (Na+, Li+, Ca2+, K+, NH4+).",(transitive) To sterilize laboratory equipment in anautoclave.,9526
nonconformity,noun,không phù hợp,I thought you'd be the last person to have a problem with nonconformity .,Tôi đã nghĩ anh là người cuối cùng bận tâm đến các lề thói chứ .,"Rejection of or the failure to conform, especially to standards, rules, or laws.",9527
utopia,noun,điều không tưởng,Of course you must protect Veidt's new utopia .,"Tất nhiên, anh phải bảo vệ điều không tưởng mới mẻ của Veidt.",A world in which everything and everyone works in perfect harmony.,9528
terrestrial,adjective,sống trên mặt đất,"Slender-winged species, such as Austriadactylus and Caviramus, were likely terrestrial /semiarboreal in habits, and potentially generalists.","Các loài có cánh mỏng, như Austriadactylus và Caviramus, có khả năng là những loài sống trên mặt đất /nửa trên câ và có thể là những thú săn mồi cơ hội.",An inhabitant of the planet Earth.,9530
stickler,noun,stickler,Call me a stickler .,Tôi là người khá nguyên tắc .,One who is extremely fussy or particular; one who insists on precision or correctness,9531
grammarian,noun,nhà ngữ pháp,This would never have got past the grammarian in the days of yore.,Điều này sẽ không bao giờ có qua ở các nhà ngữ pháp học thời xưa.,a person who studies grammar,9532
pedagogue,noun,nhà mô phạm,"1953), author Sandra Drouker (1875–1944), pianist and pedagogue Thorbjørn Egner (1912–1990), playwright, songwriter and illustrator John Fredriksen (b.","1953), nhà văn Sandra Drouker (1875–1944), người chơi piano và nhà mô phạm Thorbjørn Egner (1912–1990), nhà soạn kịch, nhà soạn nhạc và họa sĩ minh họa John Fredriksen (s.",A teacher or instructor of children; one whose occupation is to teach the young.,9533
clarification,noun,sự làm sáng tỏ,"In 1989, Haavelmo was awarded the Nobel Prize in Economics ""for his clarification of the probability theory foundations of econometrics and his analyses of simultaneous economic structures.""","Năm 1989, Haavelmo đã được trao giải Nobel Kinh tế cho "" sự làm sáng tỏ của ông về những nền tảng lý thuyết xác suất trong kinh tế lượng và các phân tích của ông về những cấu trúc kinh tế đồng thời.""","The act of clarifying; the act or process of making clear or transparent by freeing visible impurities; particularly, the clearing or fining of liquid substances from feculent matter by the separation of the insoluble particles which prevent the liquid from being transparent.",9534
particular,adjective,đặc thù,"You know, how dangerous are particular forests?",Bạn sẽ biết rừng đặc thù nguy hiểm thế nào.,(obsolete) Pertaining only to a part of something; partial.,9535
exegesis,noun,giải thích,Dick's self-named Exegesis also contained many notes on Jung in relation to theology and mysticism.,Exegesis - tác phẩm tự đặt tên của Dick cũng chứa nhiều ghi chú về Jung liên quan đến thần học và chủ nghĩa thần bí.,"An exposition or explanation of a text, especially a religious one.",9536
transcription,noun,bản sao,Here's the transcript .,Đây là bản sao lại.,The act or process of transcribing.,9537
semantic,adjective,ngữ nghĩa,Semantics .,Ngữ nghĩa .,Of or relating to semantics or the meanings of words.,9538
antimatter,noun,phản vật chất,"Iridium is used in particle physics for the production of antiprotons, a form of antimatter .","Iridi được dùng trong vật lý hạt để tạo ra các phản proton, một hạt phản vật chất .",(physics) Matter that is composed of the antiparticles of those that constitute normal matter.,9539
align,verb,sắp hàng,Title & Alignment,& Sắp hàng tiêu đề,(intransitive) To form in line; to fall into line.,9540
retina,noun,võng mạc,"But when it's moving back and forth, the retina picks up these changes.",Nhưng khi di chuyển tiến lùi Võng mạc sẽ thu nhận những thay đổi,(anatomy) The thin layer of cells at the back of the eyeball where light is converted into neural signals sent to the brain.,9541
component,noun,bộ phận,"Tej, where's that component ?","Tej, bộ phận đó ở đâu?","A smaller, self-contained part of a larger entity. Often refers to a manufactured object that is part of a larger device.",9542
entomology,noun,côn trùng học,"Schreber also wrote on entomology , notably Schreberi Novae Species Insectorvm.",Schreber cũng đã viết về côn trùng học đặc biệt là Schreberi Novae Species Insectorvm.,The scientific study of insects,9543
enterprising,adjective,dám làm,"Ward's catalog soon was copied by other enterprising merchants, most notably Richard Warren Sears, who mailed his first general catalog in 1896.","Danh mục của Ward sớm được sao chép bởi các thương nhân dám nghĩ dám làm khác, đáng chú ý nhất là Richard Warren Sears , người đã gửi danh mục chung đầu tiên vào năm 1896.",Displaying bravery and daring in the attempt of some task.,9544
cross,noun,chữ thập,And she claimed to be the general manager of Red Cross at the Chamber of Commerce.,Và cô tự nhận là tổng giám đốc của Hội Chữ Thập Đỏ ở Phòng Thương Mại.,A geometrical figure consisting of two straight lines or bars intersecting each other such that at least one of them is bisected by the other.,9545
federation,noun,liên bang,"In two days, the Federation will be crippled beyond repair.",Và trong 2 ngày... Liên bang sẽ bị thiệt hại vô phương cứu chữa.,Act of joining together into a single political entity.,9546
indigent,adjective,nghèo,"We're looking for a male, indigent transient between the ages of 25 and 45.","Ta sẽ tìm 1 nam, nghèo tạm thời, giữa độ tuổi 25 và 45.",Poor; destitute; in need.,9547
leech,noun,đỉa,"Some of them occur naturally in blood-eating animals such as leeches and mosquitoes, where they help keep the bite area unclotted long enough for the animal to obtain some blood.","Một số có trong tự nhiên ở các động vật hút máu như đỉa và muỗi, giúp chúng giữ những vết cắn không bị đông máu đủ dài để chúng có thể hút máu ra.","An aquatic blood-sucking annelid of class Hirudinea, especially Hirudo medicinalis.",9548
herring,noun,cá trích,Other large fish also feed on adult herring .,Cá lớn khác cũng ăn cá trích trưởng thành.,"(zoology) A type of small, oily fish of the genusClupea, often used as food.",9549
ambiance,noun,môi trường,"However, the importance of ambiance may depend on the cultural commitment to bargaining.","Tuy nhiên, tầm quan trọng của môi trường xung quanh có thể phụ thuộc vào cam kết văn hóa đối với thương lượng.",A particular mood or atmosphere of an environment or surrounding influence.,9550
woo,adjective,theo đuổi,She quits lurking around Chan- woo when she finds out that he is going to be married.,Cô đã bỏ cuộc theo đuổi Chan Woo khi biết anh sắp kết hôn.,(transitive) To endeavor to gain someone's affection.,9551
madrigal,noun,Madrigal,"He described his earliest example of tonalité moderne thus: ""In the passage quoted here from Monteverdi's madrigal (Cruda amarilli, mm.","Ông mô tả những ví dụ sớm nhất của Giọng điệu như sau: “Trong những đoạn được trích dẫn ở đây từ những bài madrigal của Monteverdi(Cruda amarilli, mm.",(music) a song for a small number of unaccompanied voices; from 13th century Italy,9552
mahogany,adjective,bằng gỗ dái ngựa,We get mahogany boxes and carve everyone's names in them.,Ta kiếm vài hộp bằng gỗ dái ngựa và khắc tên của mọi người trong đó.,"(countable) Any of various tropical American evergreen trees, of the genusSwietenia, having a valuable hard red-brown wood.",9553
cherub,noun,thiên thần,"Technically, it's a cherub , third class.","Về mặt kỹ thuật, đó là một thiên thần , lớp thứ 3.","A winged creature represented over 90 times in the Bible as attending on God, later seen as the second highest order of angels, ranked above thrones and below seraphim. First mention is in Genesis 3:24",9554
voodoo,verb,sự dùng tà thuật,Voodoo poisoner.,Vì tà độc.,"A religion of the Ewe/Fon of West Africa, practiced chiefly in Benin.",9555
phonetic,adjective,ngữ âm,The symbol that represents this sound in the International Phonetic Alphabet is ⟨ʈ⟩.,Ký tự đại diện cho âm này trong bảng mẫu tự ngữ âm quốc tế là ⟨ɱ⟩.,Relating to the sounds of spoken language.,9556
paramour,noun,nhân ngâi,"Ellaria Sand, my paramour .","Ellaria Sand, tình nhân của ta.","(obsolete) Of loving etc.: passionately, out of sexual desire; devotedly. [from 14th c.]",9557
bolt,noun,chớp,An MMA champ named Lightning Bolt ?,"Vô địch MMA, còn tên là tia chớp nữa.","(intransitive) To flee, to depart, to accelerate suddenly.",9558
