word,part_of_speech,meaning,example,example_meaning,definition,ID
smooth,adjective,láng,The biopsy of your lung cyst showed smooth muscle cells.,Kết quả sinh thiết từ u nang phổi cho thấy những tế bào cơ trơn láng .,Having a texture that lacks friction. Not rough.,14319
biting,adjective,buốt,And it was the kind of caustic pain that you get when you bite into ice cream.,Và nó đau tê buốt giống như khi bạn cắn cây kem đá vậy.,Present participle of bite.,14320
hibernal,adjective,về mùa đông,30-year hibernation .,Ngủ 30 năm,Of or pertaining to winter; brumal or hiemal,14321
depreciate,verb,chê bai,The Depreciation is 2.,Lượng khấu hao là 2.,(intransitive) To reduce in value over time.,14322
droop,verb,rũ,An elderly female chimpanzee had woken up with a facial droop and the veterinarians were worried that she'd had a stroke.,Một con đười ươi cái già đã thức dậy với gương mặt ủ rũ và các bác sĩ thú y lo rằng nó bị đột quỵ.,(intransitive) To sink or hang downward; to sag.,14323
emotive,adjective,cảm động,It is very emotional to see there are still people who care so deeply about family.,Thật cảm động khi thấy bây giờ vẫn còn người quan tâm gia đình đấy.,"of, or relating to emotion",14324
accomplished,adjective,hoàn hảo,"I never heard of a lady, but people say she's accomplished .","Tôi chưa từng gặp ai như vậy, nhưng người ta nói rằng cô ấy rất hoàn hảo .",Simple past tense and past participle of accomplish.,14325
skillful,adjective,có kỹ năng,The world is such a complicated place if you've got higher reasoning skills .,Thế giới sẽ trở thành một nơi phức tạp nếu cậu có kỹ năng lập luận tốt hơn.,Possessing skill.,14326
crowd,verb,tụ tập,You may see an increase of police activity or crowds forming in the street.,Có thể anh chị thấy cảnh sát gia tăng hoạt động hoặc đám đông tụ tập trên đường.,"(transitive) To press by solicitation; to urge; to dun; hence, to treat discourteously or unreasonably.",14327
satiated,adjective,ngấy,The expression “I have had enough” may also be rendered “I am satiated ” or “I am glutted.”,Nhóm từ “Ta đã chán-chê” cũng có thể dịch là “Ta ngấy ” hoặc “Ta đã quá no nê rồi”.,"Pleasantly satisfied or full, as with food.",14328
satisfactory,adjective,chu,Everything satisfactory ?,Mọi thứ ổn thỏa cả chứ?,Done to satisfaction; adequate or sufficient,14329
cupidity,noun,máu tham,I'm like Cupid .,Mình như là vị thần tình yêu Cupid .,"Extreme greed, especially for wealth.",14330
disgusting,adjective,ghê tởm,All the garbage that everybody is disgusted by is not theirs.,Rác thải mà ai cũng ghê tởm ấy không phải là của họ.,"Repulsive, distasteful.",14331
boil,verb,sôi,Parents who beat their children really make my blood boil .,Cha mẹ mà đánh con cái làm tôi giận sôi máu.,"A localized accumulation of pus in the skin, resulting from infection.",14332
meaningful,adjective,đầy ý nghĩa,He reveals himself as a person with whom we can have a meaningful relationship.,Ngài cho biết chúng ta có thể có mối quan hệ đầy ý nghĩa với Ngài.,"Having meaning, significant.",14333
noteworthy,adjective,đáng chú ý,What noteworthy developments are taking place involving religion?,Có những diễn tiến đáng chú ý nào đang xảy ra liên hệ đến tôn giáo?,Deserving attention; notable; worthy of notice.,14334
affecting,adjective,làm cảm động,Satan understands that how we think affects the way we act.,Sa-tan hiểu rõ rằng tư tưởng chi phối hành động của chúng ta.,Producing strong feelings and emotions.,14335
engrossing,adjective,choán hết thì giờ,But you're so engrossed in your pain that you can't see me.,Nhưng anh lúc nào cũng chỉ biết đến nỗi đau của riêng mình thôi... anh đâu thể nhìn thấy nỗi đâu mà tôi phải chịu đựng.,Present participle of engross,14336
deafening,adjective,choáng,Deafening silence.,Lặng im như bị điếc .,loud enough to cause temporary or permanent hearing loss,14337
excess,adjective,số dôi,Some teens spend excessive time online.,Một số thanh thiếu niên dành quá nhiều thời gian để lên mạng.,"The state of surpassing or going beyond limits; the being of a measure beyond sufficiency, necessity, or duty; that which exceeds what is usual or proper; immoderateness; superfluity; superabundance; extravagance; as, an excess of provisions or of light.",14338
numerous,adjective,đông,These people are as numerous as the stars in heaven and the sand on the seashore.,Những người này đông như sao trên trời và cát trên bờ biển.,"Indefinitely large numerically, many.",14339
pointless,adjective,vô nghĩa,"That pointless , miasmic march to death you call life?","Về với sự tồn tại vô nghĩa , buồn chán đến chết... mà cậu gọi là "" cuộc đời "" ấy?",Having no point or sharp tip; terminating squarely or in a rounded end.,14340
proximal,adjective,ở đầu gần,This was the time Jesus was living in the proximity of the city.,Đây là khoảng thời gian mà Chúa Giê-su sống ở vùng gần thành phố này.,(anatomy) Closer to the point of attachment or observation.,14341
senior,adjective,cả,My district has the third largest number of seniors in the country.,Khu vực bầu cử của tôi có số lượng thượng nghị sĩ lớn thứ ba cả nước.,Older; superior,14342
irritation,noun,sự kích thích,"Taste and smell irritations , delayed perception.",Sự kích thích tri giác làm giảm quá trình nhận thức.,"The act of irritating, or exciting, or the state of being irritated; excitement; stimulation, usually of an undue and uncomfortable kind; especially, excitement of anger or passion; provocation; annoyance; anger.",14343
delectation,noun,sự khoái trá,"Whatever it is, she smells most delectable .",Dù là mùi gì thì nó cũng rất thú vị .,Great pleasure; delight.,14344
gladden,verb,làm vui lòng,"And that is the greatest reward we could possibly have —the privilege of gladdening the heart of our loving heavenly Father, Jehovah!",Đó chính là phần thưởng lớn nhất mà chúng ta có thể có được—đặc ân được làm vui lòng Đức Giê-hô-va là Cha đầy yêu thương của chúng ta trên trời!,(transitive) To cause (something) to become more glad.,14345
satisfaction,noun,hài lòng,"I hope everything is to your satisfaction , ma'am.",Hy vọng mọi thứ đều khiến cô hài lòng .,A fulfillment of a need or desire.,14346
beggar,noun,ăn xin,Peter heals a lame beggar (1-10),Phi-e-rơ chữa lành người ăn xin bị què (1-10),A person who begs.,14347
needy,adjective,nghèo túng,"He does not overlook the needy , the humble, and the lowly.","Ngài không lờ đi những người nghèo túng , người thấp kém và người hèn mọn.","In need, poor.",14348
available,adjective,sẵn,A total of 13 slots in the final tournament are available for UEFA teams.,Tổng cộng có 13 suất vé trong vòng chung kết có sẵn cho các đội tuyển UEFA.,Such as one may avail one’s self of; capable of being used for the accomplishment of a purpose.,14349
hushed,interjection,im lặng,And his story was hushed as he assimilated.,Và câu chuyện của ông đi vào im lặng khi ông bị đồng hoá.,Very quietly. In soft tones.,14350
speechless,adjective,không nói được,"At this they became speechless , and they could find nothing to say.","Nghe vậy họ lặng thinh, không nói được lời nào.","not speaking; not knowing what to say; silent, especially due to surprise, amazement, etc.",14351
wealthy,adjective,giàu,"There is a maniac out there, hunting the wealthy .",Một thằng khùng ngoài đó luôn nhắm vào những người giàu có.,Possessing financial wealth; rich.,14352
lilliputian,adjective,Lilliputian,That makes me feel a trifle lilliputian .,Điều đó làm tôi cảm thấy mình thật nhỏ bé,A very small person or being,14353
tiny,adjective,bé tí,What latent power exists even in the tiny atom?,Năng lượng nào tiềm tàng trong nguyên tử bé tí ti?,Very small.,14354
gifted,adjective,có tài,"Although she is young, but she is a gifted healer.","Mặc dù nó còn trẻ, nhưng nó có tài chăm sóc.","Endowed with special, in particular intellectual, abilities.",14355
muscular,adjective,khoẻ,"""Hyun Bin back as a muscular King Jeongjo"".",Ngày 3 tháng 4 năm 2014. ^ “Hyun Bin back as a muscular King Jeongjo”.,"Of, relating to, or connected with muscles.",14356
slim,adjective,mảnh dẻ,Anne Guillemot and Michel Laxenaire state: “The cult of slimness bears some responsibility.”,Tuy nhiên hai bác sĩ Anne Guillemot và Michel Laxenaire cho biết: “Việc tôn thờ thân hình mảnh dẻ cũng có phần trách nhiệm”.,(of a person) Slender: thin in an attractive way.,14357
fit,verb,hợp,Why don't you explain how they fit into this special night?,Cô hãy giải thích làm sao mà chúng lại phù hợp cho bữa tối nay?,"(intransitive) Of an object, to be of the right size and shape so as to match another object.",14358
boost,verb,làm cho nổi tiếng,85 12 How Can I Boost My Self-Confidence?,85 12 Làm sao để tự tin hơn?,(automotive engineering) A positive intake manifold pressure in cars with turbochargers or superchargers.,14359
sail,verb,cánh buồm,"They told me he went overboard, tangled in the sails .",Họ kể với tôi anh ta ở trên mạn thuyền. Đã bị rối vào cánh buồm .,"(nautical) A piece of fabric attached to a boat and arranged such that it causes the wind to drive the boat along. The sail may be attached to the boat via a combination of mast, spars and ropes.",14360
sickly,adjective,xanh xao,"As for the daughter, she is a pale sickly creature with little conversation and no talent.","Là một cô gái, cô ấy thật xanh xao bệnh hoạn ít chịu trò chuyện và không có tài năng gì",Frequently ill; often in poor health; given to becoming ill.,14361
