word,part_of_speech,meaning,example,example_meaning,definition,ID
antitrust,adjective,chống độc quyền,We add an antitrust agreement to the Emergency Energy Bill.,Chúng ta sẽ thêm một điều khoản chống độc quyền vào dự luật năng lượng khẩn cấp.,"(law) Opposed to or against the establishment or existence of trusts (monopolies), usually referring to legislation.",5234
archipelago,noun,quần đảo,The Selayar Islands archipelago to the south of Sulawesi is also part of the province.,Quần đảo Selayar phía nam Sulawesi cũng thuộc địa phận tỉnh.,A group of islands.,5235
ceremony,noun,nghi lễ,There is a ceremony of exorcism which can eradicate the Barbason.,Có một nghi lễ trừ tà có thể tiêu diệt con Barbason này.,A ritual with religious significance.,5236
hurricane,noun,bão,"However, Kahrl suggests that the privatization of beaches on Long Island, in an attempt to combat overuse of Long Island beaches, made the residents of Long Island more susceptible to flood damage from Hurricane Sandy.","Tuy nhiên, Kahrl cho thấy rằng các tư nhân của bãi biển trên hòn Đảo Dài, trong một nỗ lực để chiến đấu lạm dụng Long Island bãi biển làm những cư dân của hòn Đảo Dài nhạy cảm hơn để lũ thiệt hại từ cơn Bão Cát.","A severe tropical cyclone in the North Atlantic Ocean, Caribbean Sea, Gulf of Mexico, or in the eastern North Pacific off the west coast of Mexico, with winds of 75 miles per hour (120.7 kph) or greater accompanied by rain, lightning, and thunder that sometimes moves into temperate latitudes.",5237
inequality,noun,bất đẳng thức,He is known for Jackson's inequality .,Ông nổi tiếng về Bất đẳng thức Jackson.,"An unfair, not equal, state.",5238
lightning,adjective,tia chớp,"Say, do either of you two know what's quicker than lightning ?",Hai người biết cái gì nhanh hơn tia chớp không?,The discharge of atmospheric electrical charge itself.,5239
monarch,noun,vua,I have no wish or need to be allied to such a degenerate monarch .,Ta không mong muốn và cần phải liên minh với tên vua suy đồi như thế,The ruler of an absolute monarchy or the head of state of a constitutional monarchy.,5240
cocky,adjective,tự mãn,"So, you're not defensive, but you're not cocky .","Vậy ông không phòng thủ, nhưng ông không tự mãn .","Abbreviation of cockatoo, especially when talking to such a bird, as in ""hello cocky"".",5241
dervish,noun,thầy tu đạo Hồi,Even a whirling dervish .,Ngay cả một gã Hắc toàn phong .,"A member of Dervish fraternity of Sufism, known for spinning.",5242
jiffy,noun,chốc lát,Be back in a jiffy .,Sẽ quay lại liền .,(electronics) The time between alternating current power cycles (1/60 or 1/50 of a second),5243
tawny,adjective,ngăm,"10 You riders on tawny donkeys,","10 Hỡi những người cưỡi lừa màu hung ,",Of a light brown to brownish orange color.,5244
tincture,noun,cồn thuốc,Roman chamomile has a bitter taste and may be taken as a tincture .,Cúc La mã Roma có vị đắng và có thể được sử dụng như cồn thuốc ( thuốc hoà tan trong cồn ) .,A pigment or other substance that colours or dyes.,5245
pretense,noun,sự giả vờ,And I appreciate the pretense .,Và tao đánh giá cao sự giả vờ .,"(US) A false or hypocritical profession, as, underpretenseof friendliness; sham, pretext, claim; an effort to give some appearance or mislead.",5246
coalesce,verb,hợp nhất,Two groups coalesced .,Hai nhóm một gộp vào với nhau.,(of separate elements) To join into a single mass or whole.,5247
extrude,verb,ló ra,Billets are heated and extruded into the desired form and size.,Phôi được nung nóng và đùn thành hình dạng và kích thước mong muốn.,To push or thrust out.,5248
bona fide,adjective,thành thật,Did you get his bona fides ?,Hắn có thành thật không?,Alternative spelling of bona fide.,5249
palpitation,noun,sự hồi hộp,I have palpitations now.,Tim anh đang đập loạn xà ngầu rồi.,"An abnormal awareness of the beating of the heart, whether it is too slow, too fast, irregular, or at its normal frequency.",5250
supplication,noun,lời khẩn khoản,o What does the word supplication mean?,o Cụm từ khẩn cầu mãnh liệt có nghĩa là gì?,An act of supplicating; a humble request.,5251
rapturous,adjective,chăm chú,Varied Views of the Rapture,Các quan điểm khác nhau về sự biệt dạng,The state or condition of being full of rapture,5252
despondency,noun,sự chán nản,What might be done to overcome despondency and to increase our joy?,Chúng ta có thể làm gì để vượt qua sự chán nản và gia tăng niềm vui?,The loss of hope or confidence; despair or dejection.,5255
jaunt,verb,đi chơi,I am here to participate in your little jaunt to California.,Tôi tới đây để tham gia chuyến đi chơi của quý vị tới California.,(archaic) A wearisome journey.,5256
feckless,adjective,không cẩn thận,"The Lloyds are feckless drunkards, is more like it.",Nhà Lloyds là đám say xỉn vô trách nhiệm thì đúng hơn đấy.,Lacking purpose.,5258
trifling,adjective,vặt,People do not die of little trifling colds.,Người ta không chết vì một chút cảm vặt thế đâu.,"trivial, or of little importance",5259
granary,noun,kho thóc,The abundance of prey in rodent-infested granaries drew in these typically solitary animals.,Con mồi dư dả trong những kho thóc nhiều chuột thu hút loài vật thường sống đơn độc này.,(agriculture) A storage facility for grain or sometimes animal feed.,5260
shibboleth,noun,học thuyết lỗi thời,Shibboleth test (6),Dùng từ “Si-bô- lết” để thử (6),"A word, especially seen as a test, to distinguish someone as belonging to a particular nation, class, profession etc.",5261
convalesce,verb,dưỡng bệnh,I was to have three weeks convalescent leave and then return to the front.,Tôi còn ba tuần nghỉ phép dưỡng bệnh rồi lại phải trở ra mặt trận.,To recover health and strength gradually after sickness or weakness,5262
peal,verb,vang,"And the organ pealed , and the children 's voices in the choir sounded so sweet and soft !","Và tiếng phong cầm vang lên , những đứa bé cất cao tiếng hát thật ngọt ngào và êm dịu !","A loud sound, or a succession of loud sounds, as of bells, thunder, cannon, shouts, laughter, of a multitude, etc.",5263
contemplative,adjective,trầm ngâm,Reading in a contemplative manner allows God’s Word to have a greater impact on the mind and heart.,Đọc một cách trầm ngâm khiến Lời Đức Chúa Trời tác động đến lòng và trí nhiều hơn.,Pertaining to one who contemplates or is introspective and thoughtful.,5264
euphemism,noun,uyển ngữ,Complications is a medical euphemism for pneumonia and death.,Biến chứng là một uyển ngữ y tế cho bệnh viêm phổi và cái chết.,(uncountable) The use of a word or phrase to replace another with one that is considered less offensive or less vulgar than the word or phrase it replaces.,5265
revere,verb,sùng kính,"No amount of reverence , though, can impart miraculous abilities to these idols.","Nhưng dù được sùng kính đến đâu, những hình tượng này không thể làm phép lạ.",(transitive) to regard someone or something with great awe or devotion,5266
estrangement,noun,sự ghẻ lạnh,"Estranged from her husband of ten years, she had an eight-year-old son.",Bà đã chịu sự ghẻ lạnh của người chồng trong 10 năm và có một người con trai khi đó 8 tuổi.,The act of estranging; the act of alienating; alienation.,5267
orifice,noun,lỗ,"Modern sex machines on the market include vacuum pumps, instruments that deliver calibrated electrical shocks to the nipples and genitals, and life size inflatable male and female dolls with penetrable and vibrating orifices .","Máy tình dục hiện đại trên thị trường bao gồm máy bơm chân không, dụng cụ cung cấp các cú sốc điện tác động núm vú và bộ phận sinh dục, và búp bê nam và búp bê nữ bơm hơi có kích thước thật với các lỗ thông hơi và rung.","A mouth or aperture, as of a tube, pipe, etc.; an opening; as,",5268
analgesic,adjective,thuốc làm giảm đau,Perhaps you'd like an analgesic cream.,Chắc có lẽ cô muốn dùng kem giảm đau ?,"(pharmacology) Any medicine, such as aspirin, that reduces pain without inducing unconsciousness.",5269
blasphemy,noun,báng bổ,It's blasphemy to drink tea from a paper cup.,Uống trà bằng ly giấy là báng bổ đấy.,Irreverence toward something considered sacred or inviolable.,5270
gestation,noun,thời kỳ thai nghén,Gestation usually lasts between 37 and 42 weeks.,Thời kỳ thai nghén thường kéo dài từ 37 đến 42 tuần.,The period of time during which an infant animal or human physically develops inside the mother's body until it is born.,5271
metastasize,verb,gây di căn,Skin cancer could have metastasized to the intestines.,Ung thư da có thể gây di căn xuống ruột.,"(medicine, of a disease or tumour) To spread to other sites in the body; to undergo metastasis.",5272
hegemony,noun,quyền bá chủ,The practice started the period of Spartan hegemony .,Đây là thời kỳ bắt đầu quyền bá chủ của người Spartan.,"(formal) Domination, influence, or authority over another, especially by one political group over a society or by one nation over others.",5273
adherent,adjective,người ủng hộ,"Many adherents to the Catholic faith, opponents of Dudley's, lived there.",Nhiều người ủng hộ Công giáo cùng những người đối kháng với Dudley đang sống trong vùng.,"adhesive, that sticks to something",5274
docile,adjective,dễ bảo,"She's manipulative, yet completely docile .","Nó biết dụ dỗ người khác, nhưng lại rất dễ bảo .","Yielding to control or supervision, direction, or management.",5275
